342.5932	0.006079	345.46354
343.3508	0.005812	346.18326
344.1561	0.005453	346.948295
344.8561	0.005088	347.613295
345.5561	0.004686	348.278295
346.2561	0.00426	348.943295
346.9561	0.003821	349.608295
347.6561	0.003381	350.273295
348.3561	0.002952	350.938295
349.0561	0.002543	351.603295
349.7561	0.00216	352.268295
350.4561	0.001811	352.933295
351.1561	0.001498	353.598295
351.8561	0.001222	354.263295
352.5561	9.84E-4	354.928295
353.2561	7.81E-4	355.593295
353.9561	6.13E-4	356.258295
354.6561	4.75E-4	356.923295
355.4121	3.55E-4	357.641495
356.1121	2.69E-4	358.306495
356.8121	2.02E-4	358.971495
357.5121	1.5E-4	359.636495
358.2121	1.11E-4	360.301495
358.9121	8.3E-5	360.966495
359.6121	6.2E-5	361.631495
360.3121	4.7E-5	362.296495
361.0121	3.6E-5	362.961495
361.7121	2.9E-5	363.626495
362.9566	2.1E-5	364.80877
363.6566	1.9E-5	365.47377
364.3566	1.7E-5	366.13877
365.0566	1.6E-5	366.80377
365.7566	1.6E-5	367.46877
366.4566	1.6E-5	368.13377
367.1566	1.6E-5	368.79877
367.8566	1.8E-5	369.46377
368.5566	2E-5	370.12877
369.2566	2.3E-5	370.79377
369.9566	2.8E-5	371.45877
370.6566	3.6E-5	372.12377
371.3566	4.6E-5	372.78877
372.0566	6.1E-5	373.45377
372.7566	8.1E-5	374.11877
373.4566	1.09E-4	374.78377
374.1566	1.45E-4	375.44877
374.8566	1.92E-4	376.11377
375.5566	2.54E-4	376.77877
376.2566	3.33E-4	377.44377
376.9566	4.32E-4	378.10877
377.6566	5.55E-4	378.77377
378.3566	7.06E-4	379.43877
379.0566	8.87E-4	380.10377
380.4147	0.001337	381.393965
381.1147	0.001621	382.058965
381.8147	0.001941	382.723965
382.5147	0.002294	383.388965
383.2147	0.002676	384.053965
383.9147	0.00308	384.718965
384.6147	0.003499	385.383965
385.3147	0.003921	386.048965
386.0147	0.004335	386.713965
386.7147	0.004728	387.378965
387.4147	0.005087	388.043965
388.1147	0.005399	388.708965
388.8147	0.005652	389.373965
389.5147	0.005836	390.038965
390.8062	0.005972	391.26589
391.5062	0.00593	391.93089
392.2062	0.005808	392.59589
392.9062	0.005611	393.26089
393.6062	0.005347	393.92589
394.3062	0.005026	394.59089
395.0062	0.004661	395.25589
395.7062	0.004264	395.92089
396.4062	0.00385	396.58589
397.1062	0.00343	397.25089
397.8062	0.003017	397.91589
398.5062	0.002621	398.58089
399.2062	0.00225	399.24589
399.9062	0.00191	399.91089
400.6062	0.001606	400.57589
401.3062	0.001338	401.24089
402.0062	0.001107	401.90589
402.7062	9.11E-4	402.57089
403.4062	7.49E-4	403.23589
404.1062	6.17E-4	403.90089
404.8062	5.12E-4	404.56589
405.5062	4.28E-4	405.23089
406.2062	3.64E-4	405.89589
406.9062	3.14E-4	406.56089
407.685	2.72E-4	407.30075
408.2969	2.48E-4	407.882055
408.9969	2.27E-4	408.547055
409.8277	2.09E-4	409.336315
410.5277	2E-4	410.001315
411.7678	1.95E-4	411.17941
412.4678	2E-4	411.84441
413.1759	2.12E-4	412.517105
413.7339	2.27E-4	413.047205
414.4339	2.55E-4	413.712205
415.1339	2.95E-4	414.377205
415.8339	3.49E-4	415.042205
416.5339	4.18E-4	415.707205
417.2339	5.06E-4	416.372205
417.9339	6.14E-4	417.037205
418.6339	7.43E-4	417.702205
419.3339	8.95E-4	418.367205
420.393	0.001167	419.37335
421.7182	0.001574	420.63229
422.4182	0.001812	421.29729
423.1182	0.002061	421.96229
423.8182	0.002314	422.62729
424.5182	0.002565	423.29229
425.2182	0.002807	423.95729
425.9182	0.003032	424.62229
426.6182	0.003233	425.28729
427.3182	0.003403	425.95229
428.0182	0.003537	426.61729
429.2518	0.003672	427.78921
429.9518	0.003688	428.45421
430.6518	0.00366	429.11921
431.3518	0.00359	429.78421
432.0518	0.003483	430.44921
433.2305	0.003232	431.568975
433.9305	0.003052	432.233975
434.6536	0.002852	432.92092
435.5586	0.002591	433.78067
436.2586	0.00239	434.44567
436.9586	0.002195	435.11067
437.6586	0.002011	435.77567
438.3586	0.00184	436.44067
439.0586	0.001685	437.10567
439.7586	0.001546	437.77067
440.4586	0.001423	438.43567
441.1586	0.001315	439.10067
441.8586	0.001219	439.76567
442.5586	0.001135	440.43067
443.2586	0.001059	441.09567
444.3071	9.57E-4	442.091745
445.0071	8.94E-4	442.756745
445.7071	8.34E-4	443.421745
446.4071	7.75E-4	444.086745
447.1071	7.18E-4	444.751745
447.8071	6.62E-4	445.416745
448.5071	6.08E-4	446.081745
449.2071	5.56E-4	446.746745
449.9071	5.07E-4	447.411745
451.2699	4.27E-4	448.706405
451.5949	4.11E-4	449.015155
452.2949	3.81E-4	449.680155
452.9949	3.59E-4	450.345155
453.6949	3.45E-4	451.010155
454.6935	3.37E-4	451.958825
455.3935	3.4E-4	452.623825
456.0935	3.5E-4	453.288825
456.7935	3.66E-4	453.953825
457.4935	3.86E-4	454.618825
458.1935	4.1E-4	455.283825
458.8935	4.36E-4	455.948825
459.5935	4.62E-4	456.613825
460.2935	4.88E-4	457.278825
460.9935	5.13E-4	457.943825
461.6935	5.35E-4	458.608825
462.9881	5.68E-4	459.838695
463.6881	5.81E-4	460.503695
464.3881	5.91E-4	461.168695
465.0881	5.98E-4	461.833695
465.7881	6.04E-4	462.498695
466.4881	6.08E-4	463.163695
467.1881	6.12E-4	463.828695
467.8881	6.17E-4	464.493695
468.931	6.26E-4	465.48445
469.631	6.33E-4	466.14945
470.331	6.43E-4	466.81445
471.031	6.54E-4	467.47945
471.731	6.66E-4	468.14445
472.431	6.79E-4	468.80945
473.131	6.92E-4	469.47445
473.831	7.05E-4	470.13945
474.531	7.17E-4	470.80445
475.231	7.28E-4	471.46945
476.0525	7.39E-4	472.249875
476.7525	7.48E-4	472.914875
477.4525	7.59E-4	473.579875
478.1525	7.71E-4	474.244875
478.8525	7.89E-4	474.909875
479.5525	8.15E-4	475.574875
480.2525	8.53E-4	476.239875
480.9525	9.07E-4	476.904875
481.6525	9.82E-4	477.569875
482.3525	0.001085	478.234875
483.0525	0.001223	478.899875
483.7525	0.001403	479.564875
484.4525	0.001633	480.229875
485.1525	0.001921	480.894875
486.4268	0.002621	482.10546
486.6629	0.002779	482.329755
487.3629	0.003301	482.994755
488.0629	0.003911	483.659755
488.7629	0.004611	484.324755
489.4629	0.0054	484.989755
490.1629	0.006275	485.654755
490.8629	0.007228	486.319755
491.5629	0.008247	486.984755
492.2629	0.009313	487.649755
492.9629	0.010407	488.314755
493.6629	0.011501	488.979755
494.3629	0.012567	489.644755
495.6927	0.014403	490.908065
496.3927	0.015211	491.573065
497.0927	0.01587	492.238065
497.7927	0.016356	492.903065
498.4927	0.016649	493.568065
499.1927	0.016738	494.233065
499.9994	0.016581	494.99943
500.3536	0.016425	495.33592
501.0536	0.015967	496.00092
501.7536	0.015324	496.66592
502.4536	0.01452	497.33092
503.8262	0.012583	498.63489
504.5262	0.011474	499.29989
505.2262	0.010329	499.96489
505.9262	0.009178	500.62989
506.6262	0.008052	501.29489
507.3262	0.006976	501.95989
508.0262	0.005971	502.62489
508.7262	0.005054	503.28989
509.4262	0.004237	503.95489
510.1262	0.003527	504.61989
510.8262	0.00293	505.28489
511.5262	0.002448	505.94989
512.2262	0.002084	506.61489
512.9262	0.00184	507.27989
513.6262	0.001721	507.94489
514.3262	0.001734	508.60989
515.0262	0.00189	509.27489
515.7262	0.002207	509.93989
516.4262	0.002707	510.60489
517.1262	0.003417	511.26989
517.8262	0.004369	511.93489
518.5262	0.005601	512.59989
519.2262	0.007151	513.26489
519.9262	0.009059	513.92989
521.2891	0.013925	515.224645
522.4584	0.019414	516.33548
523.1584	0.023284	517.00048
523.8584	0.02756	517.66548
524.5584	0.032187	518.33048
525.2584	0.03709	518.99548
525.9584	0.042163	519.66048
526.6584	0.047282	520.32548
527.3584	0.052304	520.99048
528.6989	0.061073	522.263955
529.3989	0.064908	522.928955
530.0989	0.06804	523.593955
530.7989	0.070346	524.258955
532.1457	0.072149	525.538415
532.8457	0.071642	526.203415
533.5457	0.070162	526.868415
534.2457	0.06777	527.533415
534.9457	0.06456	528.198415
535.6457	0.060658	528.863415
536.3457	0.056211	529.528415
537.0457	0.051375	530.193415
537.7457	0.046313	530.858415
538.4457	0.041178	531.523415
539.1457	0.036114	532.188415
539.8457	0.031241	532.853415
540.5457	0.026661	533.518415
541.2457	0.022446	534.183415
